,price_IEF,price_TLT,price_SHY,price_LQD,price_HYG,price_JNK,price_MUB
2017-01-18,0.011412652249985424,2.6084151221747833e-14,13.028282644908872,1.3385597546033958e-10,2.0484822547815477e-06,2.2814053608519396e-06,0.0906937921724574
2017-01-19,0.011506498370251994,2.314828878751779e-14,13.158479330762955,1.5754600355300587e-10,1.914365987273553e-06,2.12539991516844e-06,0.08975274010808389
2017-01-20,0.011808744252934983,2.601924270068128e-14,13.139128091336284,1.5742750348417715e-10,1.7410250122830774e-06,1.9350293666907496e-06,0.09257671318162106
2017-01-23,0.013355865034602484,3.403142905528939e-14,13.620815269951331,1.7002329197581814e-10,2.104523465146638e-06,2.3435352655662064e-06,0.10338970717598128
2017-01-24,0.01394919497509402,4.045798936872826e-14,13.68449925075497,1.9582109995313664e-10,2.1220503428387253e-06,2.3600280340603186e-06,0.10860920538176526
2017-01-25,0.013768229949064377,3.783940939817266e-14,13.684472234210478,2.2342185009385497e-10,1.9195221992075427e-06,2.130047630002874e-06,0.10699344599840704
2017-01-26,0.013720155894321169,3.7656172655881596e-14,13.640008960307313,1.4506769970506871e-10,2.0802766515012156e-06,2.3085685138856465e-06,0.106683104956832
2017-01-27,0.014851392619759556,4.441750113077121e-14,13.908282928541022,1.6860696514527365e-10,1.97859626341854e-06,2.194945851287397e-06,0.11452721595268717
2017-01-30,0.013228040553686676,3.4549544694705536e-14,13.522343962545035,1.4646653860194429e-10,1.9113312012768606e-06,2.120393182009737e-06,0.10365833388747206
2017-01-31,0.013824517755163924,4.061425233284103e-14,13.690082075024106,1.7073708417958512e-10,1.9576139601590914e-06,2.1694778948231773e-06,0.10848062896497919
2017-02-01,0.012891282455168839,3.2376910630845854e-14,13.480292173812293,1.3893497246740343e-10,1.719843414935432e-06,1.9050596924492037e-06,0.1014808669988506
2017-02-02,0.012851672303861725,3.121886856947225e-14,13.427314054048017,1.501373481189768e-10,1.8404712257549026e-06,2.039386386296789e-06,0.10106932814786457
2017-02-03,0.013546275679528664,3.846727006872568e-14,13.525975364263903,1.5278384198920335e-10,1.7601430139071013e-06,1.9515020616943506e-06,0.1073506416292386
2017-02-06,0.012035230776406248,2.6137695205954816e-14,13.133224538155256,1.4125076049720428e-10,1.6911388971328855e-06,1.872135354916674e-06,0.0961875100577291
2017-02-07,0.01312868632530992,3.1173603933469594e-14,13.456387426309343,1.3120050309277364e-10,2.0005761282013763e-06,2.21526414011526e-06,0.10365912439516306
2017-02-08,0.012188191244024597,2.5384726834200562e-14,13.228935793629496,1.5026144624612377e-10,1.589816566844458e-06,1.7640229817575234e-06,0.09678144685277325
2017-02-09,0.011321444917773742,2.20672664204255e-14,12.934439976554678,1.0233473834234506e-10,1.6400413170505164e-06,1.8211184386339876e-06,0.09107204323327846
2017-02-10,0.011645031962760169,2.4878386093535027e-14,13.034003912501023,1.1750023527788858e-10,1.7745050608949505e-06,1.9720185656037967e-06,0.09403837633072527
2017-02-13,0.010887029664997687,2.196578826804408e-14,12.667085917134028,1.1170931480468313e-10,1.599812383662909e-06,1.7769401749042626e-06,0.0892369964777974
2017-02-14,0.010674388694613717,2.021706976372257e-14,12.73799048087114,1.0316663962523061e-10,1.4629508778633572e-06,1.6225405585366276e-06,0.08733527205546504
2017-02-15,0.010412461676114333,2.0072622133528877e-14,12.61535075086715,9.561202388121664e-11,1.5193685752456627e-06,1.6865169795488504e-06,0.08594558248863976
2017-02-16,0.010230999141518683,1.7645994111579662e-14,12.618540639747005,8.716979491550703e-11,1.316010981249885e-06,1.4645609766671977e-06,0.08381115746943077
2017-02-17,0.010263131114638955,2.0108814662846656e-14,12.546444703971295,9.656256197476492e-11,1.414199810801048e-06,1.5752294848906661e-06,0.08514956255095169
2017-02-20,0.009488373634683816,1.812711488513224e-14,12.28425334194998,9.703867242878612e-11,1.406002567265737e-06,1.565639234217005e-06,0.08004783578244606
2017-02-21,0.009133476362958585,1.7759855349979607e-14,12.060793070472064,8.52639539104352e-11,1.5512749768009028e-06,1.7274469176602745e-06,0.07818193931026457
2017-02-22,0.010211919934671666,2.1698496624424062e-14,12.520909018773429,8.67471429695476e-11,1.5762735264844164e-06,1.7555971415389881e-06,0.08576159202359906
2017-02-23,0.009381958394384885,1.7712701681280388e-14,12.207592021714218,8.006830997053811e-11,1.449394238557818e-06,1.6136538946652048e-06,0.0796045944080815
2017-02-24,0.010440817875376327,2.224847145594558e-14,12.61295697748276,9.550894955018005e-11,1.4993983236617554e-06,1.6686204291218523e-06,0.0873983505714768
2017-02-27,0.009845373231558586,1.5921496393183348e-14,12.494059295217681,8.645164474304656e-11,1.4191235285799807e-06,1.5776014952596257e-06,0.08162222766668127
2017-02-28,0.009216283818742498,1.4810488518837685e-14,12.185353648823845,8.021437035196646e-11,1.4172228270438141e-06,1.5725360228652194e-06,0.0779229611191716
2017-03-01,0.0099802439530361,1.8124606590738003e-14,12.44387423613601,8.684335408240424e-11,1.5199159538753853e-06,1.683533221543556e-06,0.08380969945893929
2017-03-02,0.01011229537983468,1.9071017490734022e-14,12.528177414441322,1.0006638662351623e-10,1.4682162330865548e-06,1.6231852865694454e-06,0.084990210780756
2017-03-03,0.010591008957701775,1.915165389953226e-14,12.864813070169642,1.129073703992836e-10,1.6917764563648978e-06,1.8683406964508038e-06,0.08755197547071171
2017-03-06,0.010846724262728093,1.9614655360418146e-14,12.946924297362264,1.0304121465731336e-10,1.3690683083182698e-06,1.5152707905406353e-06,0.08900793578880413
2017-03-07,0.011110156138113843,1.8917671213025475e-14,13.09324990599176,1.1241718087303961e-10,1.7921301601845544e-06,1.9841427751877195e-06,0.0900731180469275
2017-03-08,0.010366686168729768,1.7683921024736533e-14,12.807928457705012,1.0568402089545572e-10,1.2131095784119226e-06,1.3415668271105018e-06,0.08538852937651144
2017-03-09,0.009128160587303976,1.1765370308571626e-14,12.521993639730859,8.460756391475756e-11,1.2416963680183866e-06,1.370475812474158e-06,0.0756941710139881
2017-03-10,0.008493324865059411,1.0680526579170535e-14,12.137218813986504,5.5385244601329955e-11,1.0842162997044761e-06,1.194937839323066e-06,0.07190987740783437
2017-03-13,0.008858439120419401,1.1306109584087187e-14,12.321798566796314,6.871798217231535e-11,1.172633349563117e-06,1.290008489919253e-06,0.07435333465188
2017-03-14,0.009189154143431445,1.3042642820251433e-14,12.331726550602927,7.151509109466624e-11,1.2180878574032969e-06,1.3397978386931244e-06,0.07736522669476592
2017-03-15,0.010642198187552384,1.857472708400598e-14,12.745009799764592,9.668128885383164e-11,1.3515487650302796e-06,1.4896734586130604e-06,0.088862783082648
2017-03-16,0.011136343661875134,2.0827325518080777e-14,12.911233058223758,1.0808074101762225e-10,1.3706951040837952e-06,1.5124827610091962e-06,0.09242038420233945
2017-03-17,0.010545053891861814,1.6578501343177856e-14,12.74293828360112,8.951381245672519e-11,1.4274839409285299e-06,1.5770108117783164e-06,0.08706481901714785
2017-03-20,0.0095007520490528,1.2411934231716989e-14,12.365998241827512,6.059955970780005e-11,1.160958470394188e-06,1.2819788963402045e-06,0.07942971658694792
2017-03-21,0.010227909584029188,1.5289969553515847e-14,12.597640234360933,7.283972460504757e-11,1.431199135459234e-06,1.5796934487520143e-06,0.0851976710184984
2017-03-22,0.010101933506179333,1.3560389012692933e-14,12.788536121443153,6.975886905135286e-11,1.2780568898879068e-06,1.409626493496694e-06,0.0832811856416423
2017-03-23,0.010059458153113057,1.431788075853026e-14,12.725278121518159,6.923996870757069e-11,1.1927177347333967e-06,1.3205564660117002e-06,0.08340084720869044
2017-03-24,0.00985223068263414,1.2875779356622963e-14,12.690103932527164,7.42152001739413e-11,1.1519596484194023e-06,1.2751284089654604e-06,0.08126322320335408
2017-03-27,0.010366934633727454,1.5559339969013592e-14,12.826546182426354,6.892676489567465e-11,1.2577830994633794e-06,1.3922375192455265e-06,0.08577639632493977
2017-03-28,0.009996161153490932,1.4376685809348218e-14,12.719265405779353,7.665163094491006e-11,1.3108604786540158e-06,1.4476436926096397e-06,0.0830871153401482
2017-03-29,0.010409647464821042,1.5442925001412868e-14,12.837322401020055,6.82189299209892e-11,1.2149764747044832e-06,1.339580552848625e-06,0.08585421398368873
2017-03-30,0.01047363652023089,1.5988873803279794e-14,12.834834459877705,7.41212866061371e-11,1.3756868147900054e-06,1.5152088302393888e-06,0.08640738272823144
2017-03-31,0.009832206558440805,1.237127354047852e-14,12.755177858766261,8.018502125227072e-11,1.0312594174488864e-06,1.1344454299972704e-06,0.08088398115803089
2017-04-03,0.009551174515127353,1.165329999974763e-14,12.721836425818003,7.085016394006612e-11,1.1587674865970672e-06,1.2784333815181584e-06,0.0788213612232668
2017-04-04,0.0098694014795769,1.2081542753054429e-14,12.854161254613178,7.972194067075071e-11,1.3197137197253534e-06,1.4560383133678724e-06,0.08089775342213601
2017-04-05,0.010209205262005718,1.4575490485060073e-14,12.767957406030213,6.59959241657399e-11,1.3371373577286607e-06,1.477697574005147e-06,0.08461968171438032
2017-04-06,0.010286999858394118,1.529934553325459e-14,12.787978645501097,7.322117100888329e-11,1.2164878901358847e-06,1.3441544301653851e-06,0.08551183685748708
2017-04-07,0.01018519846511071,1.2934112725584914e-14,12.975917798998447,8.409321052278679e-11,1.180168856716529e-06,1.2996392480613433e-06,0.083312541529082
2017-04-10,0.010411530241288653,1.3614374681126987e-14,13.025288321449827,6.90846531409629e-11,1.0282409340577928e-06,1.1323870435458635e-06,0.08495109687242754
2017-04-11,0.009080889544161787,9.214172849141938e-15,12.649126407457654,6.173408919871849e-11,1.1714333882433357e-06,1.2929353622262375e-06,0.0750836263340504
2017-04-12,0.008467335240630442,7.649207285286655e-15,12.50150056298315,6.081085180456705e-11,1.0065405386175962e-06,1.1110936326856501e-06,0.0703358245453789
2017-04-13,0.008578715071468327,7.933122949497882e-15,12.578509842648366,4.6775386533068414e-11,1.1066582654592827e-06,1.2213175299598846e-06,0.07126878227515093
2017-04-14,0.0082602128084864,7.61160181426777e-15,12.375860372324615,5.0537475227491655e-11,1.0316038777738306e-06,1.1362180161137124e-06,0.0694578709619209
2017-04-17,0.008631835933941462,9.701495947807001e-15,12.33108571463893,5.641201093850251e-11,9.069270124969398e-07,9.988963833061753e-07,0.07353810591644178
2017-04-18,0.007788126128981478,7.640409665859234e-15,12.034096017055509,4.948184002047194e-11,1.044268536293492e-06,1.1512425718870748e-06,0.06747926995798265
2017-04-19,0.007704001089660775,7.588319192424676e-15,11.934778030110825,5.3192039144981613e-11,8.936404744525732e-07,9.839897849285245e-07,0.06708561336673681
2017-04-20,0.0076513441693173605,7.897152559903669e-15,11.925190207764288,5.225103965005477e-11,9.067612054945609e-07,9.981526599674117e-07,0.06703418607858934
2017-04-21,0.007622103615441172,7.83820137216003e-15,11.850070671287602,4.0998054231254776e-11,9.3620985756946e-07,1.0296505258961395e-06,0.06704590922453563
2017-04-24,0.008591509554725422,9.547770452475111e-15,12.272752895739815,5.34305714294244e-11,9.785671177517533e-07,1.0746513236527104e-06,0.0740366422535966
2017-04-25,0.009159941930919827,1.1487515432200379e-14,12.506489947997151,5.673376153354802e-11,1.1639663025757232e-06,1.2776475552815064e-06,0.07865362836591856
2017-04-26,0.010008498062441189,1.2852545039756443e-14,12.853978466774175,7.26097309183583e-11,9.723844270022183e-07,1.0681504210277152e-06,0.08431018034332112
2017-04-27,0.010049265955478236,1.3694825209338974e-14,12.765988545754718,6.918331732706735e-11,9.631291727684479e-07,1.0552978689005309e-06,0.08532649018106002
2017-04-28,0.008684381496291693,8.741133690182145e-15,12.379922204176005,4.506944883173778e-11,1.0043170367697145e-06,1.1007430796850904e-06,0.07470603289323985
2017-05-01,0.007368230052678544,6.3368439802002365e-15,11.799156137928765,3.684859182359649e-11,7.065554271493343e-07,7.726856876032905e-07,0.06538287602292815
2017-05-02,0.007269575813503963,6.341924632925525e-15,11.65244839871406,3.209546539001113e-11,8.633510022323984e-07,9.440499240525113e-07,0.06500310331410043
2017-05-03,0.0070521915737958955,5.8373179261303725e-15,11.52866205033675,3.1768241661257174e-11,7.880026662168603e-07,8.620599417591267e-07,0.06323392559890997
2017-05-04,0.007887451092051348,7.55458317818127e-15,11.897942236537206,4.1106483040077333e-11,7.952323437058851e-07,8.709379594343092e-07,0.06983298409454139
2017-05-05,0.008093369521525397,8.344155748666663e-15,11.984836518141487,4.0567552092675724e-11,9.340296969788743e-07,1.0221283701837284e-06,0.07156837164483487
2017-05-08,0.008264082944746247,8.86247096918039e-15,12.170990981450531,4.466960369105511e-11,1.0185697572228744e-06,1.1142686294666888e-06,0.07284079132428563
2017-05-09,0.008661687294312815,9.78220599981475e-15,12.33960293318845,3.9142806808760965e-11,1.0734977062412686e-06,1.1743890600726247e-06,0.07593428497669825
2017-05-10,0.008837321094245051,9.956032318500792e-15,12.423606461017094,4.284831335265742e-11,7.716956187739192e-07,8.453937520697539e-07,0.07704241195995327
2017-05-11,0.00932471551532224,1.1265142134167741e-14,12.547478786178734,4.940917777461622e-11,9.654012349950224e-07,1.0565783793907179e-06,0.0808607515340356
2017-05-12,0.010505329207018818,1.3956301860991737e-14,13.0634991684543,5.7671617188200976e-11,1.0235766401328378e-06,1.1225628632086176e-06,0.08918821925057949
2017-05-15,0.009801474431706198,1.2690903409929055e-14,12.803786100515213,4.722176458129283e-11,1.0540955566836417e-06,1.1576875129906067e-06,0.08461921652653842
2017-05-16,0.010527762102949945,1.5403122920839353e-14,13.04778262645106,5.5718431194790496e-11,9.431844096342636e-07,1.0360034914939811e-06,0.090460022591729
2017-05-17,0.010745904585574818,1.6505891692642075e-14,12.99002237116346,5.286851145213633e-11,1.0926528732559492e-06,1.2013519770547952e-06,0.09268763822710278
2017-05-18,0.008909653906087434,9.839733674454383e-15,12.474532431981196,5.62045720103395e-11,9.22820308416129e-07,1.0136227242659668e-06,0.07852448549550475
2017-05-19,0.009633431486621517,1.2055124545073012e-14,12.68024739074194,5.092427223502689e-11,9.255909435535268e-07,1.0205536964067772e-06,0.08465883354555602
2017-05-22,0.01131588455100218,1.7552193785178605e-14,13.26029160131595,6.776010115391624e-11,1.154820490801417e-06,1.2714260824263847e-06,0.09817024975257084
2017-05-23,0.011537246237292506,1.764862521080517e-14,13.36090633069766,5.670130318833673e-11,1.0845196719095019e-06,1.192010586128197e-06,0.09907256048299536
2017-05-24,0.010791786142612284,1.6540151186216854e-14,13.015233455843958,5.317236689340999e-11,9.057491165652094e-07,9.9328447230215e-07,0.09459558158929053
2017-05-25,0.009660416411444682,1.3040742359068347e-14,12.5297393567803,5.170429408001e-11,9.074423016098898e-07,9.945100075645156e-07,0.08647959802051676
2017-05-26,0.010852000065490863,1.722121045726018e-14,12.804435843757483,5.443843116834249e-11,1.0197327990470656e-06,1.1178196493624358e-06,0.09636372068378152
2017-05-29,0.010305637334036869,1.5281737790345114e-14,12.653226841268294,4.9603744129067626e-11,9.735226912454588e-07,1.0692830200459514e-06,0.09211410641433589
2017-05-30,0.010720708387760014,1.704723953886385e-14,12.756674279239322,5.931657998027413e-11,1.0519273952651787e-06,1.157082393907837e-06,0.09547325606037149
2017-05-31,0.010306892292818908,1.3840867608488569e-14,12.850894741312194,4.420907369862605e-11,8.046665193343455e-07,8.873079413640865e-07,0.09090751200851632
2017-06-01,0.008413163388433018,9.989289808117286e-15,12.100320928698562,4.257535088166433e-11,8.849540946335067e-07,9.759487940312305e-07,0.07790133286622741
2017-06-02,0.00932916386003676,1.3193664812842744e-14,12.388752723149127,5.01082096442382e-11,8.93692884908336e-07,9.842677588321622e-07,0.08582285421382471
2017-06-05,0.009264601479769109,1.3158782106867073e-14,12.31591908186448,4.5309006931334786e-11,8.964044946143951e-07,9.885581353200876e-07,0.08540386639328926
2017-06-06,0.008968346878211334,1.187319529395407e-14,12.203230215143115,4.7537617521464034e-11,8.07482641305915e-07,8.905036695275115e-07,0.0827949159614777
2017-06-07,0.0083610260969692,1.0293085491050383e-14,11.92670393826825,4.146754559004128e-11,7.620792731551639e-07,8.406636112528879e-07,0.0782475860969315
2017-06-08,0.00820123942605295,9.778802394588245e-15,11.91808655851953,3.595981033478564e-11,8.202636740744068e-07,9.032982565929689e-07,0.07673762564465689
2017-06-09,0.008209223209224457,9.778883919454871e-15,11.862102607313327,3.984700673468992e-11,8.005315254742083e-07,8.804558336246267e-07,0.07686259069728092
2017-06-12,0.008603051612109518,1.1347311858288454e-14,11.920579784399944,4.815377080216805e-11,8.324504412424876e-07,9.153302800883112e-07,0.08055205253540106
2017-06-13,0.008717176829360023,1.2194550422247896e-14,11.850893166191213,4.1242351436252875e-11,1.0192503058707797e-06,1.1207391876440045e-06,0.08199636581190024
2017-06-14,0.009055998160209843,1.5485593377119045e-14,11.792754492737606,4.80296975326954e-11,1.0134461428522125e-06,1.1142409531093488e-06,0.0864684322305263
2017-06-15,0.008398658839259434,1.645409427533251e-14,11.482498556322115,3.8924867017804983e-11,8.99263844087505e-07,9.891123697978818e-07,0.08278686346980409
2017-06-16,0.0086685889062578,1.759352406830156e-14,11.572542828882169,4.120085478952044e-11,9.180664028943459e-07,1.0106278514564985e-06,0.08512917439818347
2017-06-19,0.008388803664641852,1.822286856727198e-14,11.405321740024483,3.759435441894466e-11,9.536050800387336e-07,1.049811858661039e-06,0.08368338147859707
2017-06-20,0.008242676046677631,1.6700112011538018e-14,11.438135932315717,3.8282913774287463e-11,7.870724081694448e-07,8.683189488467926e-07,0.08189186855547338
2017-06-21,0.007424824149698908,1.2464058491948966e-14,11.206658079895968,3.244010409264078e-11,7.732174585943935e-07,8.529481996012118e-07,0.07440795618521738
2017-06-22,0.007604376464143372,1.2261553425599332e-14,11.294023818558141,3.763121334960766e-11,7.963180943284093e-07,8.766058214366993e-07,0.07547010792078047
2017-06-23,0.008759942356789919,1.7036266984715223e-14,11.668249327502126,4.132558875573199e-11,9.606413865800555e-07,1.0562420347336779e-06,0.08595894949549847
2017-06-26,0.00807840768364862,1.4440701330877732e-14,11.380330345638122,3.308128075131644e-11,8.116053477830519e-07,8.930793488991222e-07,0.08045718035787469
2017-06-27,0.008733732384197888,1.6687351395932283e-14,11.609033359641554,4.36115313049596e-11,1.0280772193779042e-06,1.1282289612073367e-06,0.08589829162930378
2017-06-28,0.009244410617943797,1.8974486036512263e-14,11.754213004745706,3.848166941964599e-11,8.723276119583221e-07,9.594827532661857e-07,0.09039132111016399
2017-06-29,0.009680451037042348,2.192028138923233e-14,11.848913468983259,4.849321344184291e-11,8.927666146170473e-07,9.82991799560709e-07,0.09460491288605213
2017-06-30,0.008928964577211238,1.777524105167932e-14,11.541438433920952,4.4257060204471926e-11,8.284715750381703e-07,9.10699065883272e-07,0.08825724847146145
2017-07-03,0.010212961250750387,2.4586170784983658e-14,11.969796919859602,4.940886711052361e-11,1.0432582505847526e-06,1.1479166841849147e-06,0.09985174742145028
2017-07-04,0.008087890704175968,1.3937290735295904e-14,11.231011518838239,3.367727950144961e-11,7.339801138415364e-07,8.104384172726319e-07,0.08238428949364175
2017-07-05,0.007358925749413063,1.2156496160850798e-14,10.942454954763344,2.9340702327092763e-11,7.640972098264249e-07,8.409633418331199e-07,0.07640326297770757
2017-07-06,0.007220561672723165,1.134942819040386e-14,10.896116512795437,3.289070744304349e-11,7.365877038953249e-07,8.120478263985258e-07,0.07488165273122462
2017-07-07,0.0073440816529001885,1.216217177080183e-14,10.876943714890643,3.014530610116959e-11,6.588329839230341e-07,7.267286858407317e-07,0.07640739726375392
2017-07-10,0.007185680870184663,9.860492575069097e-15,10.897480583904313,3.135590670334185e-11,5.69653689917348e-07,6.288077438704106e-07,0.07373371631277291
2017-07-11,0.006921032537617667,1.0247664315733114e-14,10.69131754220885,3.2347300156536165e-11,6.503801586918007e-07,7.200523682322852e-07,0.07233576559543788
2017-07-12,0.006725432117539041,1.069096706891424e-14,10.491876963558305,3.0060914715499244e-11,6.897071876347369e-07,7.647311221976415e-07,0.07141973929221236
2017-07-13,0.006490566204012517,9.240718333308257e-15,10.427349839435767,2.7840458538890036e-11,6.112870986407386e-07,6.77757825439932e-07,0.06882175501395017
2017-07-14,0.006549908121172043,9.591949021570547e-15,10.398777031780652,2.5365552773750228e-11,5.81022200022814e-07,6.442524756525912e-07,0.06948826885060264
2017-07-17,0.006615295750390052,9.595431325121815e-15,10.470875641011023,2.4448286622410753e-11,5.992817915525725e-07,6.629649394536916e-07,0.07003460558846723
2017-07-18,0.0068440966398269675,1.1812800197502883e-14,10.397782114503585,3.125179640586313e-11,5.235062903308066e-07,5.800396358319815e-07,0.07347111194996889
2017-07-19,0.006767106247269915,1.1139786936648666e-14,10.441039315444275,2.6137003831469245e-11,6.609204269947262e-07,7.330169776166387e-07,0.07240587585523106
2017-07-20,0.006235283337334889,8.277022289998782e-15,10.274363622059,2.6226637799941536e-11,5.65273635263419e-07,6.277383828171798e-07,0.06685151530914968
2017-07-21,0.006106235982577274,8.484808698944824e-15,10.128319336632405,2.1897466477438718e-11,5.024763559211871e-07,5.57923761787725e-07,0.06613321306287365
2017-07-24,0.0075005456676960885,1.309373164316163e-14,10.704578453270626,3.1098333018172675e-11,5.938805243322399e-07,6.599145239687678e-07,0.07953535371426332
2017-07-25,0.0069800232761177165,1.0188060402280028e-14,10.606143181816783,2.8985010196504264e-11,7.201847266435707e-07,8.015545051128066e-07,0.07417952544825308
2017-07-26,0.0068846488285707694,1.0817158773912949e-14,10.511631394943043,2.4521574568807576e-11,6.075294436035241e-07,6.740761570305938e-07,0.07395814102747916
2017-07-27,0.007038746941898238,1.1208539927160924e-14,10.526979566066656,2.7911739378307957e-11,5.449087550080303e-07,6.046901956362982e-07,0.07546478771078285
2017-07-28,0.007482440795628054,1.36073305492444e-14,10.583878822437928,2.9935090523146835e-11,5.144731239865935e-07,5.709448203392326e-07,0.08033174953944627
2017-07-31,0.007095919378699186,1.070816463432525e-14,10.435752633603807,3.18709215222221e-11,5.802003891201138e-07,6.439875750928682e-07,0.07605754127454706
2017-08-01,0.006575643093117245,9.681075192913019e-15,10.187863406913594,2.0965853078463778e-11,6.026412589212173e-07,6.692369163120125e-07,0.07181226937061287
2017-08-02,0.006910242142699776,1.00388808908073e-14,10.40802245611894,2.246874360962366e-11,6.518444252622987e-07,7.236322576501147e-07,0.07461970119910487
2017-08-03,0.0067600742632699246,1.0876978771332638e-14,10.235238393012004,2.3696669112542933e-11,4.835554313840642e-07,5.347325889746171e-07,0.07432388094615662
2017-08-04,0.00737859531173748,1.364467117199907e-14,10.410421553858804,2.974916481792044e-11,5.786315478735147e-07,6.387490399836473e-07,0.08067723365519071
2017-08-07,0.008113503047434264,1.5599132344869196e-14,10.731458711480364,2.7015680602122796e-11,6.905120918757324e-07,7.611995222872113e-07,0.08699359612557146
2017-08-08,0.00820680807563073,1.685464397622704e-14,10.80685480256967,3.1768318433415547e-11,6.627385743668238e-07,7.307673393746405e-07,0.08800226561282704
2017-08-09,0.007882174759911495,1.675997379298738e-14,10.56681944000695,2.9773677568945534e-11,6.223356789554233e-07,6.857780978658063e-07,0.08591292794522483
2017-08-10,0.007199869938172993,1.3312471119203044e-14,10.363236838572588,1.960668007668615e-11,5.675437698646955e-07,6.266380857501403e-07,0.07916011773195915
2017-08-11,0.00687779725468372,1.2539897552436905e-14,10.214457804712056,2.3332281489843017e-11,6.162098908286306e-07,6.811153219487066e-07,0.07642329340816126
2017-08-14,0.006446835070835073,1.0000183012658509e-14,10.111282494939555,1.8467429730100067e-11,5.676353355793138e-07,6.286804406452192e-07,0.07173323067432696
2017-08-15,0.006282151703525233,8.963326284866303e-15,10.050780594507644,1.7979782698148304e-11,6.012754816318074e-07,6.673625024327561e-07,0.06988015291395595
2017-08-16,0.006776957757566075,1.156164314596568e-14,10.135026448025483,2.0398304859068673e-11,5.151527962996569e-07,5.727764986682085e-07,0.07576422965429844
2017-08-17,0.006595036560631383,1.0861881829136301e-14,10.048534124520856,1.9844667098754872e-11,5.62323438299741e-07,6.246267579261911e-07,0.07418552645910745
2017-08-18,0.006132328361245949,8.65968998832166e-15,9.924601540893267,1.7648135644793173e-11,4.927573302447206e-07,5.476365476698501e-07,0.06919842477578882
2017-08-21,0.005891882116680708,8.26453672422438e-15,9.757596280224773,1.686825962175267e-11,4.429309406816368e-07,4.916908596700603e-07,0.06715184678405954
2017-08-22,0.005375236416666236,7.29554476344284e-15,9.47999451204656,1.5448069909139903e-11,4.6015333250202056e-07,5.099405803853513e-07,0.062494377912886374
2017-08-23,0.005184115084619225,6.366519797236395e-15,9.401071524356176,1.2631147158637666e-11,4.584359683834525e-07,5.067316053708848e-07,0.06030192367234322
2017-08-24,0.00527328910413778,7.359549869320048e-15,9.28613074367111,1.594170338104186e-11,4.602116614924888e-07,5.094482082686099e-07,0.06219850734981521
2017-08-25,0.004775004751587915,5.1658132544226615e-15,9.143312962168093,1.0715630401562283e-11,4.276581424198457e-07,4.72887700255033e-07,0.05643762307853461
2017-08-28,0.00481208018515658,5.668218460281937e-15,9.108928649898218,1.1119438232207678e-11,3.9331690481534065e-07,4.3490192641154065e-07,0.057355955688105205
2017-08-29,0.0050612759097831295,6.285310647607012e-15,9.258197829013515,1.2022635463856114e-11,4.3769692815906515e-07,4.832905599431761e-07,0.05974092314061862
2017-08-30,0.005108870212147634,6.509104667179171e-15,9.268604712449749,1.185042247212965e-11,4.721326775843269e-07,5.209205725704517e-07,0.060354972882147896
2017-08-31,0.0052089027472994745,6.9247998260793984e-15,9.368099727650083,1.3405489370466477e-11,4.197731316230926e-07,4.6307254526800016e-07,0.061436345047086234
2017-09-01,0.005347156576383527,7.774685286587718e-15,9.454608378733935,1.5941509266052286e-11,4.233645846202661e-07,4.678871141897267e-07,0.06317114240062595
2017-09-04,0.005387227355741813,8.209490426809907e-15,9.47298976374111,1.3900862646470243e-11,5.142901779637536e-07,5.682538634182637e-07,0.06389651942495263
2017-09-05,0.0057753371446753205,9.598357394922161e-15,9.625274559010615,1.630573540961256e-11,4.25840074174117e-07,4.6961593185624676e-07,0.0680493299272491
2017-09-06,0.005790465814306402,9.655356087768186e-15,9.67816802385703,1.6071575835163536e-11,4.666405915333099e-07,5.147418318288876e-07,0.0680823861068358
2017-09-07,0.006648227654193546,1.4049991949259965e-14,9.979668711765205,2.0270013760559162e-11,5.284943620037853e-07,5.832845578104492e-07,0.07783204279267619
2017-09-08,0.006426058947634232,1.3262525509717242e-14,9.920800297854617,1.8265918506039893e-11,4.853730062052435e-07,5.365072497670051e-07,0.07563947723013724
2017-09-11,0.006496911670064724,1.4530383566409185e-14,9.893040320325484,1.8883537213367475e-11,5.548681456535113e-07,6.12772637689546e-07,0.07705863060685986
2017-09-12,0.0067385435469838545,1.5096076515516547e-14,10.069490225147035,2.2506675616955805e-11,4.982652563496285e-07,5.506204019477885e-07,0.07902977245166597
2017-09-13,0.006542784807608624,1.2445723253773238e-14,10.021583074442118,1.5652945800511382e-11,5.35763000712825e-07,5.919009901547369e-07,0.07620204003475459
2017-09-14,0.006121757100793785,9.714515763312096e-15,9.878461197181588,1.2165816853038867e-11,5.525042164112988e-07,6.104923389124885e-07,0.0712692696619134
2017-09-15,0.006868504138551347,1.1693951737018617e-14,10.225600958493203,1.5636729360235993e-11,5.778710078871657e-07,6.389902695060484e-07,0.07831756409470075
2017-09-18,0.007480118267021804,1.4187312590407379e-14,10.357419478096158,1.8523363498619297e-11,5.46456514848151e-07,6.030492070941124e-07,0.08465450239557071
2017-09-19,0.007889809609026284,1.719291401825197e-14,10.473628115819825,1.9987447313290117e-11,6.405251102703064e-07,7.067065558131109e-07,0.08953944652898524
2017-09-20,0.00824586935368289,1.9403174163035e-14,10.635947690675561,2.195586392917745e-11,5.322533697323929e-07,5.865641161278956e-07,0.09331466454724444
2017-09-21,0.007660507683843314,1.740286561487237e-14,10.415465928544979,1.913245202074376e-11,5.244497867006467e-07,5.782256414335202e-07,0.08799227568928755
